ID, CC_area, CC_perimeter, CC_circularity, CC_length, W1, W2, W3, W4, W5, W6, W7
./USM/0050464/session_1/anat_1/abide_cc, 631.50, 192.61, 0.213907,  68.5,  22.00, 150.75,  78.75,  67.25,  57.25,  58.25, 197.25
./USM/0050465/session_1/anat_1/abide_cc, 728.00, 230.14, 0.172730,  73.5,  43.50, 144.50, 107.25,  75.50,  71.75,  63.75, 221.75
./USM/0050466/session_1/anat_1/abide_cc, 627.50, 210.70, 0.177617,  77.5,  21.25, 146.00,  90.50,  68.75,  69.50,  53.25, 178.25
./USM/0050467/session_1/anat_1/abide_cc, 624.75, 198.51, 0.199229,  74.0,  17.00, 140.25,  91.50,  86.75,  64.75,  49.25, 175.25
./USM/0050468/session_1/anat_1/abide_cc, 754.25, 228.36, 0.181756,  81.0,  28.25, 147.50, 121.25,  91.25,  66.75,  60.25, 239.00
./USM/0050469/session_1/anat_1/abide_cc, 747.75, 218.77, 0.196326,  78.5,  37.50, 166.50, 113.75,  86.25,  62.25,  71.75, 209.75
./USM/0050470/session_1/anat_1/abide_cc, 572.25, 193.15, 0.192764,  70.5,  15.50, 113.25,  82.75,  71.50,  61.00,  50.25, 178.00
./USM/0050471/session_1/anat_1/abide_cc, 773.75, 201.39, 0.239741,  75.5,  12.25, 198.50, 101.25,  92.00,  91.75,  65.75, 212.25
./USM/0050472/session_1/anat_1/abide_cc, 767.00, 218.87, 0.201195,  80.0,  29.00, 167.25, 102.25, 100.75,  72.25,  65.25, 230.25
./USM/0050473/session_1/anat_1/abide_cc, 678.75, 218.65, 0.178408,  77.5,  30.75, 153.25,  93.50,  77.00,  70.75,  61.25, 192.25
./USM/0050474/session_1/anat_1/abide_cc, 665.25, 188.85, 0.234395,  68.0,  17.25, 165.25,  85.50,  79.25,  69.25,  60.00, 188.75
./USM/0050475/session_1/anat_1/abide_cc, 736.25, 216.36, 0.197645,  77.0,  21.75, 163.50, 117.00,  88.00,  70.50,  62.00, 213.50
./USM/0050476/session_1/anat_1/abide_cc, 578.50, 214.58, 0.157882,  77.5,  21.50, 116.50,  92.75,  73.00,  60.00,  45.00, 169.75
./USM/0050477/session_1/anat_1/abide_cc, 643.00, 197.90, 0.206308,  72.0,  24.00, 130.75,  96.00,  76.75,  65.50,  59.00, 191.00
./USM/0050478/session_1/anat_1/abide_cc, 629.75, 195.80, 0.206415,  73.5,  17.50, 124.25, 108.50,  72.25,  62.75,  71.25, 173.25
./Yale/0050604/session_1/anat_1/abide_cc, 477.50, 179.32, 0.186612,  69.0,   5.25,  61.50,  91.75,  61.75,  56.25,  45.50, 155.50
./Yale/0050551/session_1/anat_1/abide_cc, 427.25, 171.61, 0.182308,  66.5,   4.50,  84.50,  63.75,  51.50,  42.00,  33.00, 148.00
./Yale/0050552/session_1/anat_1/abide_cc, 562.25, 179.68, 0.218843,  65.0,  20.75, 139.25,  75.75,  60.25,  57.25,  51.75, 157.25
./Yale/0050553/session_1/anat_1/abide_cc, 459.75, 173.37, 0.192219,  63.5,  12.50,  98.75,  68.75,  57.75,  47.25,  35.00, 139.75
./Yale/0050554/session_1/anat_1/abide_cc, 502.75, 184.32, 0.185964,  67.5,  20.75, 119.75,  79.75,  57.50,  44.00,  37.75, 143.25
./Yale/0050555/session_1/anat_1/abide_cc, 763.75, 221.75, 0.195175,  80.5,  22.75, 146.25, 132.00,  83.50,  75.25,  75.50, 228.50
./Yale/0050556/session_1/anat_1/abide_cc, 486.50, 175.15, 0.199294,  60.5,  17.75,  89.25,  82.25,  46.00,  44.75,  58.75, 147.75
./Yale/0050557/session_1/anat_1/abide_cc, 656.75, 202.61, 0.201042,  75.5,  20.25, 141.75,  89.50,  70.50,  57.50,  60.75, 216.50
./Yale/0050558/session_1/anat_1/abide_cc, 413.50, 170.66, 0.178410,  63.0,  15.25,  64.25,  72.50,  54.00,  47.00,  37.25, 123.25
./Yale/0050559/session_1/anat_1/abide_cc, 511.00, 176.20, 0.206842,  65.5,  10.75, 119.25,  75.75,  61.25,  46.25,  42.75, 155.00
./Yale/0050560/session_1/anat_1/abide_cc, 555.75, 174.12, 0.230339,  62.0,   0.50, 119.75, 121.50,  67.50,  57.75,  43.25, 145.50
./Yale/0050561/session_1/anat_1/abide_cc, 537.25, 181.61, 0.204694,  65.5,  18.75, 146.25,  68.00,  56.25,  52.50,  45.25, 150.25
./Yale/0050562/session_1/anat_1/abide_cc, 476.25, 184.83, 0.175182,  71.0,  13.75, 132.00,  66.00,  55.75,  48.50,  33.00, 127.25
./Yale/0050563/session_1/anat_1/abide_cc, 460.75, 175.10, 0.188854,  66.0,   7.75,  95.50,  75.50,  60.00,  48.75,  41.50, 131.75
./Yale/0050564/session_1/anat_1/abide_cc, 483.25, 190.15, 0.167961,  68.5,  18.50, 120.75,  67.25,  52.75,  45.75,  35.25, 143.00
./Yale/0050565/session_1/anat_1/abide_cc, 374.25, 172.64, 0.157794,  66.0,  14.00,  88.00,  62.25,  43.75,  33.00,  27.25, 106.00
./Yale/0050566/session_1/anat_1/abide_cc, 552.00, 185.02, 0.202624,  65.5,  21.50, 130.25,  80.75,  57.75,  48.50,  45.25, 168.00
./Yale/0050567/session_1/anat_1/abide_cc, 555.00, 182.73, 0.208870,  66.0,  12.00, 132.25,  83.25,  70.75,  54.75,  41.75, 160.25
./Yale/0050568/session_1/anat_1/abide_cc, 514.75, 173.68, 0.214437,  63.5,  12.00, 125.00,  85.50,  65.50,  50.75,  39.00, 137.00
./Yale/0050569/session_1/anat_1/abide_cc, 468.50, 177.51, 0.186842,  67.0,   7.50, 100.00,  69.00,  63.50,  42.25,  40.00, 146.25
./Yale/0050570/session_1/anat_1/abide_cc, 634.75, 232.89, 0.147060,  77.0,  38.00, 135.00, 109.25,  67.50,  58.25,  40.75, 186.00
./Yale/0050571/session_1/anat_1/abide_cc, 599.00, 198.85, 0.190359,  68.0,  27.75, 142.25,  85.50,  63.50,  48.75,  40.00, 191.25
./Yale/0050572/session_1/anat_1/abide_cc, 729.25, 229.00, 0.174757,  78.0,  46.00, 164.00, 121.75,  77.75,  52.00,  46.50, 221.25
./Yale/0050573/session_1/anat_1/abide_cc, 689.50, 216.00, 0.185719,  78.5,  24.50, 149.75, 105.50,  77.75,  62.50,  58.75, 210.75
./Yale/0050574/session_1/anat_1/abide_cc, 601.50, 207.17, 0.176119,  72.5,  24.00, 132.25,  88.75,  61.50,  58.25,  51.75, 185.00
./Yale/0050575/session_1/anat_1/abide_cc, 729.00, 229.45, 0.174003,  77.5,  24.75, 176.75, 106.00,  75.00,  71.50,  72.75, 202.25
./Yale/0050576/session_1/anat_1/abide_cc, 549.75, 183.85, 0.204378,  66.5,  17.00, 140.50,  94.50,  67.75,  45.25,  41.50, 143.25
./Yale/0050577/session_1/anat_1/abide_cc, 577.00, 182.68, 0.217269,  67.0,  12.75, 136.25,  89.00,  68.25,  58.25,  51.25, 161.25
./Yale/0050578/session_1/anat_1/abide_cc, 571.00, 197.10, 0.184711,  73.5,  14.75, 144.50,  77.50,  64.00,  49.25,  44.25, 176.75
./Yale/0050601/session_1/anat_1/abide_cc, 514.00, 191.56, 0.176021,  70.0,  18.25,  86.25, 103.00,  56.00,  44.50,  49.25, 156.75
./Yale/0050602/session_1/anat_1/abide_cc, 516.75, 194.68, 0.171333,  71.5,  16.75, 117.25,  78.00,  58.00,  48.50,  41.25, 157.00
./Yale/0050603/session_1/anat_1/abide_cc, 421.25, 180.02, 0.163338,  68.0,   8.50, 100.50,  68.00,  54.00,  45.25,  27.75, 117.25
./Yale/0050605/session_1/anat_1/abide_cc, 444.75, 199.44, 0.140510,  74.0,  21.75,  94.25,  77.25,  50.75,  46.00,  32.25, 122.50
./Yale/0050606/session_1/anat_1/abide_cc, 479.25, 182.90, 0.180024,  68.0,  17.00, 119.75,  64.75,  55.50,  50.25,  34.75, 137.25
./Yale/0050607/session_1/anat_1/abide_cc, 835.50, 208.94, 0.240488,  75.5,  16.00, 275.75, 100.75,  99.00,  80.00,  68.00, 196.00
./Yale/0050608/session_1/anat_1/abide_cc, 604.00, 203.17, 0.183883,  74.5,  20.75, 159.50,  86.75,  66.00,  56.50,  46.50, 168.00
./Yale/0050609/session_1/anat_1/abide_cc, 553.25, 185.05, 0.203037,  66.5,  19.00, 112.50,  90.25,  69.25,  53.50,  50.25, 158.50
./Yale/0050610/session_1/anat_1/abide_cc, 367.75, 160.59, 0.179196,  61.0,  10.25,  86.50,  64.25,  47.75,  40.00,  29.75,  89.25
./Yale/0050611/session_1/anat_1/abide_cc, 612.50, 197.41, 0.197506,  68.0,  21.00, 149.50,  96.50,  72.50,  60.25,  49.00, 163.75
./Yale/0050612/session_1/anat_1/abide_cc, 543.75, 189.80, 0.189673,  66.0,  25.50, 126.25,  94.00,  65.25,  50.25,  38.50, 144.00
./Yale/0050613/session_1/anat_1/abide_cc, 518.50, 180.80, 0.199319,  67.0,   8.25, 111.25,  82.00,  64.25,  48.50,  48.00, 156.25
./Yale/0050614/session_1/anat_1/abide_cc, 533.50, 189.41, 0.186871,  65.5,  17.00,  99.50,  65.00,  56.75,  64.50,  58.75, 172.00
./Yale/0050615/session_1/anat_1/abide_cc, 487.00, 170.27, 0.211095,  61.0,  12.50, 123.25,  63.75,  52.00,  48.50,  44.25, 142.75
./Yale/0050616/session_1/anat_1/abide_cc, 645.50, 190.56, 0.223379,  69.5,  15.75, 176.00,  60.25,  73.75,  71.50,  62.75, 185.50
./Yale/0050617/session_1/anat_1/abide_cc, 423.25, 174.54, 0.174591,  64.5,  16.75,  89.75,  67.25,  48.75,  38.50,  34.75, 127.50
./Yale/0050618/session_1/anat_1/abide_cc, 551.25, 193.87, 0.184298,  69.5,  21.00, 125.00,  84.00,  66.75,  59.25,  40.75, 154.50
./Yale/0050619/session_1/anat_1/abide_cc, 752.75, 219.58, 0.196188,  77.5,  20.50, 197.00, 109.75,  83.25,  71.00,  65.75, 205.50
./Yale/0050620/session_1/anat_1/abide_cc, 505.50, 181.39, 0.193069,  66.5,  15.50, 107.50,  74.25,  60.00,  43.25,  45.50, 159.50
./Yale/0050621/session_1/anat_1/abide_cc, 452.25, 171.83, 0.192478,  62.5,  13.00, 112.50,  58.25,  52.00,  46.75,  35.50, 134.25
./Yale/0050622/session_1/anat_1/abide_cc, 657.00, 207.26, 0.192199,  70.5,  27.00, 141.25, 110.00,  71.25,  59.75,  63.25, 184.50
./Yale/0050623/session_1/anat_1/abide_cc, 526.25, 178.85, 0.206733,  66.0,   8.25, 126.00,  59.50,  56.00,  54.50,  52.50, 169.50
./Yale/0050624/session_1/anat_1/abide_cc, 506.00, 189.80, 0.176505,  68.5,  13.50, 110.00,  77.50,  57.50,  48.50,  46.25, 152.75
./Yale/0050625/session_1/anat_1/abide_cc, 370.75, 165.37, 0.170369,  58.5,  12.50,  90.75,  74.50,  44.25,  33.00,  26.75,  89.00
./Yale/0050626/session_1/anat_1/abide_cc, 566.25, 201.22, 0.175748,  67.5,  27.25, 120.50,  86.00,  54.50,  52.00,  43.25, 182.75
./Yale/0050627/session_1/anat_1/abide_cc, 530.50, 184.92, 0.194944,  63.0,  17.00,  92.75,  79.25,  55.75,  51.50,  60.75, 173.50
./Yale/0050628/session_1/anat_1/abide_cc, 698.25, 199.15, 0.221248,  71.5,  19.50, 162.50,  95.75,  80.50,  65.25,  59.75, 215.00
